adenoma_1,adenoma_1,adenoma_8,adenoma_8,adenoma_9,adenoma_9,adenoma_10,adenoma_10,adenoma_11,adenoma_11,adenoma_2,adenoma_2,adenoma_12,adenoma_12,adenoma_13,adenoma_13,adenoma_14,adenoma_14,adenoma_15,adenoma_15,adenoma_16,adenoma_16,adenoma_17,adenoma_17,adenoma_18,adenoma_18,adenoma_19,adenoma_19,adenoma_20,adenoma_20,adenoma_21,adenoma_21,adenoma_3,adenoma_3,adenoma_22,adenoma_22,adenoma_23,adenoma_23,adenoma_24,adenoma_24,adenoma_25,adenoma_25,adenoma_26,adenoma_26,adenoma_27,adenoma_27,adenoma_28,adenoma_28,adenoma_29,adenoma_29,adenoma_30,adenoma_30,adenoma_31,adenoma_31,adenoma_4,adenoma_4,adenoma_32,adenoma_32,adenoma_33,adenoma_33,adenoma_34,adenoma_34,adenoma_35,adenoma_35,adenoma_36,adenoma_36,adenoma_37,adenoma_37,adenoma_38,adenoma_38,adenoma_39,adenoma_39,adenoma_40,adenoma_40,adenoma_5,adenoma_5,adenoma_6,adenoma_6,adenoma_7,adenoma_7,hyperplasic_1,hyperplasic_1,hyperplasic_10,hyperplasic_10,hyperplasic_11,hyperplasic_11,hyperplasic_12,hyperplasic_12,hyperplasic_13,hyperplasic_13,hyperplasic_14,hyperplasic_14,hyperplasic_15,hyperplasic_15,hyperplasic_16,hyperplasic_16,hyperplasic_17,hyperplasic_17,hyperplasic_18,hyperplasic_18,hyperplasic_19,hyperplasic_19,hyperplasic_2,hyperplasic_2,hyperplasic_20,hyperplasic_20,hyperplasic_21,hyperplasic_21,hyperplasic_3,hyperplasic_3,hyperplasic_4,hyperplasic_4,hyperplasic_5,hyperplasic_5,hyperplasic_6,hyperplasic_6,hyperplasic_7,hyperplasic_7,hyperplasic_8,hyperplasic_8,hyperplasic_9,hyperplasic_9,serrated_1,serrated_1,serrated_10,serrated_10,serrated_11,serrated_11,serrated_12,serrated_12,serrated_13,serrated_13,serrated_14,serrated_14,serrated_15,serrated_15,serrated_2,serrated_2,serrated_3,serrated_3,serrated_4,serrated_4,serrated_5,serrated_5,serrated_6,serrated_6,serrated_7,serrated_7,serrated_8,serrated_8,serrated_9,serrated_9
0.0073796,0.0072881,0.008361,0.010492,0.011937,0.011083,0.0077206,0.0075335,0.010003,0.010306,0.0071783,0.0077194,0.010285,0.0080601,0.0070193,0.0088388,0.015684,0.013317,0.0078183,0.0060824,0.01138,0.010647,0.009518,0.011375,0.010139,0.013141,0.0047709,0.0055671,0.0064128,0.0064344,0.0092143,0.0084867,0.0084845,0.008479,0.0099859,0.0085654,0.008775,0.0076391,0.0095765,0.011736,0.0261,0.010045,0.014027,0.014183,0.01837,0.010921,0.0071257,0.0069339,0.0080695,0.0071069,0.013437,0.011114,0.014286,0.013036,0.0090551,0.0060996,0.010036,0.011671,0.012078,0.013018,0.01566,0.016804,0.013947,0.012638,0.013129,0.010547,0.014399,0.015626,0.013451,0.020276,0.0089539,0.014755,0.015943,0.012579,0.013934,0.007751,0.0089602,0.0080359,0.018228,0.034633,0.012929,0.0084595,0.0086233,0.0058896,0.0079596,0.010317,0.019418,0.014478,0.01698,0.01316,0.011249,0.032207,0.0081617,0.012539,0.013066,0.0075754,0.013368,0.015602,0.013996,0.020026,0.014543,0.012825,0.010897,0.016913,0.015534,0.016775,0.019271,0.013366,0.0098447,0.013001,0.016436,0.012486,0.013794,0.013464,0.028089,0.011089,0.011166,0.014309,0.013454,0.0136,0.015578,0.010938,0.017236,0.007209,0.010097,0.008893,0.0085533,0.0091555,0.01178,0.0147,0.014546,0.0069879,0.011125,0.026533,0.0099539,0.009268,0.00852,0.0072078,0.0081394,0.0079096,0.0068494,0.0085324,0.008593,0.0092534,0.007462,0.0078374,0.0079458,0.0072161,0.007844,0.0064945,0.012715,0.010557
0.0067515,0.0066991,0.0092981,0.011988,0.012203,0.0099825,0.0082615,0.0074784,0.0087639,0.0092717,0.0079533,0.0078969,0.010319,0.0080797,0.0079993,0.0086167,0.016141,0.013742,0.0077578,0.0071128,0.010532,0.0098761,0.010341,0.011067,0.01213,0.012344,0.0061147,0.0055192,0.0070622,0.0061875,0.0092349,0.0095438,0.0092388,0.0098529,0.0099839,0.010575,0.011526,0.0093826,0.010531,0.01181,0.026419,0.0096649,0.012632,0.014066,0.016349,0.01034,0.015779,0.0077905,0.0080376,0.0071507,0.014131,0.012362,0.014781,0.013935,0.0093928,0.0080221,0.0096175,0.013705,0.014212,0.018811,0.016325,0.019757,0.015487,0.013203,0.012989,0.010635,0.015123,0.014427,0.012023,0.018203,0.0080814,0.013211,0.020949,0.013565,0.013233,0.0084363,0.0096519,0.0096608,0.017415,0.03421,0.013483,0.0077601,0.0087981,0.0059781,0.0087638,0.0089499,0.017303,0.014496,0.016906,0.013409,0.014451,0.03618,0.0090521,0.01021,0.014172,0.0080288,0.013554,0.016297,0.012174,0.01787,0.016557,0.012283,0.010027,0.014822,0.013645,0.015659,0.016932,0.015077,0.0095093,0.014543,0.015262,0.012272,0.014718,0.012382,0.025709,0.011933,0.010169,0.013217,0.012208,0.013964,0.016947,0.011698,0.016883,0.0070095,0.01051,0.0090873,0.0088053,0.010051,0.011522,0.012891,0.013515,0.0076762,0.011636,0.030148,0.010828,0.0085602,0.0082685,0.0072696,0.0083709,0.0087189,0.0080596,0.010272,0.0095704,0.008672,0.0073442,0.0082275,0.0086036,0.0073436,0.0079619,0.0070781,0.011898,0.010416
0.0081109,0.0088768,0.01099,0.013539,0.01286,0.012486,0.0085927,0.0097303,0.012143,0.013318,0.0079978,0.009175,0.011025,0.0085924,0.0078138,0.011154,0.017993,0.014283,0.0085383,0.0083155,0.013457,0.011726,0.011929,0.014364,0.012711,0.016701,0.005874,0.0064729,0.0073865,0.0073998,0.009981,0.0092271,0.0088127,0.0082001,0.013167,0.010214,0.009039,0.0086159,0.0088542,0.011411,0.028617,0.017366,0.017607,0.015594,0.025076,0.015988,0.0059323,0.0091527,0.0090611,0.0075664,0.01332,0.012871,0.015765,0.013132,0.0099526,0.006187,0.0095848,0.014672,0.015078,0.015048,0.014285,0.017312,0.016881,0.013546,0.013215,0.010909,0.016188,0.022537,0.017704,0.024906,0.01167,0.017007,0.014005,0.010661,0.019188,0.008689,0.0089699,0.0097452,0.019459,0.041805,0.013436,0.0089923,0.011157,0.010602,0.0073355,0.01078,0.022015,0.015645,0.018341,0.015265,0.017763,0.0485,0.010094,0.013392,0.015456,0.0088958,0.016643,0.014359,0.021787,0.027714,0.019577,0.014967,0.012787,0.01898,0.017904,0.019784,0.021589,0.0129,0.010619,0.015984,0.02062,0.013219,0.015245,0.017809,0.02531,0.01107,0.011862,0.015062,0.013296,0.016741,0.014545,0.011179,0.020282,0.00835,0.010952,0.010756,0.0097522,0.010464,0.012681,0.015313,0.015691,0.0089117,0.012182,0.02785,0.012561,0.010426,0.0097204,0.0075714,0.0092926,0.0085103,0.0088182,0.0094927,0.0091355,0.010638,0.0078605,0.0085467,0.0093618,0.008333,0.0084259,0.0076843,0.017835,0.011427
0.0078631,0.0090356,0.011964,0.015285,0.012835,0.011652,0.0095705,0.011516,0.012344,0.012164,0.0095908,0.010629,0.010578,0.009596,0.0086109,0.011231,0.020768,0.013735,0.0092147,0.01047,0.01316,0.010842,0.013643,0.015529,0.015506,0.015922,0.0078269,0.0070359,0.010193,0.0090609,0.010299,0.0091155,0.0088397,0.0082651,0.013226,0.012308,0.010285,0.0097465,0.0092532,0.011836,0.027953,0.020158,0.015822,0.014493,0.024614,0.018452,0.0090256,0.010918,0.0098138,0.0069441,0.012309,0.014568,0.016912,0.014132,0.010604,0.0088863,0.0096524,0.018223,0.018316,0.021117,0.016012,0.019762,0.020955,0.013467,0.013384,0.011438,0.018376,0.021284,0.017116,0.021876,0.011571,0.015147,0.01664,0.010244,0.020082,0.010217,0.0092894,0.01208,0.01741,0.036523,0.01383,0.00852,0.012574,0.012899,0.007468,0.0095735,0.020858,0.015612,0.018054,0.017669,0.025987,0.054899,0.010356,0.01105,0.016391,0.011277,0.01754,0.013857,0.021057,0.026415,0.021081,0.015541,0.011907,0.015719,0.016541,0.017048,0.018583,0.011679,0.010023,0.021419,0.019782,0.012785,0.01429,0.016356,0.023359,0.011221,0.010914,0.014503,0.011778,0.017773,0.014805,0.011953,0.019561,0.0079504,0.011496,0.011099,0.0092816,0.01085,0.01197,0.0133,0.014522,0.0091679,0.013939,0.025407,0.014744,0.010204,0.0093217,0.0077291,0.0097363,0.0092698,0.011035,0.011351,0.0097433,0.010259,0.0075194,0.009954,0.0097349,0.0081976,0.0087748,0.0081199,0.019351,0.010727
0.01403,0.013744,0.018085,0.02032,0.017757,0.02124,0.011463,0.01369,0.014587,0.015733,0.013925,0.017033,0.016883,0.016028,0.014563,0.02113,0.023633,0.015737,0.01073,0.0088683,0.017956,0.015576,0.014482,0.016068,0.019395,0.021135,0.013648,0.012533,0.013888,0.015124,0.014497,0.011088,0.0098448,0.010215,0.015797,0.013672,0.020203,0.019687,0.018607,0.016596,0.035573,0.028383,0.019985,0.020772,0.028882,0.019478,0.015536,0.01962,0.010831,0.010599,0.021747,0.017217,0.034416,0.028642,0.014937,0.012089,0.013028,0.016618,0.025558,0.020703,0.018401,0.02203,0.018271,0.017742,0.020432,0.016913,0.028007,0.032902,0.023153,0.037425,0.018902,0.030508,0.023488,0.017788,0.022273,0.011917,0.012042,0.010815,0.027997,0.056947,0.021886,0.0156,0.021561,0.022458,0.022332,0.022799,0.024544,0.018247,0.01907,0.017334,0.034869,0.043225,0.018248,0.022073,0.012014,0.015479,0.020264,0.026895,0.058021,0.031731,0.018758,0.020145,0.01568,0.022957,0.033422,0.028778,0.03284,0.030701,0.01946,0.027336,0.026217,0.019294,0.026294,0.021834,0.027594,0.013937,0.018102,0.022154,0.02522,0.029921,0.017308,0.017809,0.02738,0.012038,0.020384,0.020126,0.01306,0.02183,0.016251,0.019366,0.022801,0.017687,0.020948,0.029588,0.026139,0.021557,0.018664,0.014158,0.014562,0.014103,0.013863,0.015734,0.015143,0.016542,0.013396,0.012481,0.011256,0.0097447,0.014046,0.021131,0.038037,0.018604
0.021471,0.020926,0.024475,0.023581,0.021636,0.025684,0.015411,0.020146,0.015613,0.01598,0.021197,0.024081,0.022955,0.02359,0.022263,0.027723,0.028348,0.017421,0.013954,0.012537,0.021064,0.019767,0.017787,0.017278,0.02685,0.021191,0.023197,0.019946,0.022659,0.023442,0.019176,0.012741,0.010939,0.012589,0.017497,0.017449,0.027586,0.026611,0.021916,0.021918,0.033027,0.03508,0.019331,0.020959,0.029557,0.022537,0.025403,0.028992,0.01502,0.01685,0.025543,0.02142,0.038622,0.036808,0.020111,0.021362,0.013655,0.022515,0.033184,0.029157,0.022978,0.029223,0.02133,0.020441,0.021391,0.023428,0.036584,0.036736,0.022916,0.036174,0.020808,0.034245,0.027196,0.020898,0.025424,0.017489,0.017325,0.013799,0.031127,0.053803,0.02388,0.023103,0.02672,0.030149,0.030204,0.02805,0.023782,0.020391,0.017895,0.020377,0.041125,0.050811,0.026329,0.02594,0.010433,0.023296,0.021399,0.028892,0.060283,0.032091,0.019027,0.022625,0.017128,0.0207,0.038598,0.034507,0.03223,0.031666,0.024602,0.031388,0.027289,0.023269,0.028844,0.02338,0.023434,0.013051,0.022065,0.023588,0.028678,0.03377,0.01828,0.022634,0.027197,0.014892,0.026196,0.026752,0.016942,0.024046,0.019275,0.020972,0.023186,0.021323,0.026274,0.02602,0.034136,0.028708,0.024015,0.019562,0.020381,0.021308,0.021382,0.021764,0.019811,0.021152,0.020011,0.020048,0.014231,0.011701,0.019771,0.030707,0.047057,0.02335
0.0073058,0.0070707,0.011661,0.014712,0.011637,0.012852,0.0080017,0.0085008,0.0096733,0.011551,0.0080444,0.0088102,0.0096807,0.0077911,0.0084386,0.011011,0.015739,0.013053,0.0088832,0.0064757,0.011515,0.010264,0.010666,0.014351,0.011696,0.024297,0.0055225,0.0068655,0.0067115,0.0072963,0.009024,0.0070645,0.0080999,0.0075453,0.0097297,0.0076489,0.010452,0.010332,0.0096586,0.0092632,0.034269,0.016172,0.017917,0.017564,0.018933,0.0085303,0.007573,0.0083408,0.007649,0.0066855,0.014156,0.011145,0.017203,0.010758,0.0084331,0.00537,0.0087352,0.0098373,0.013191,0.01411,0.01384,0.016197,0.012628,0.012659,0.015209,0.010811,0.016668,0.023924,0.016703,0.025266,0.011406,0.019491,0.01112,0.008717,0.01337,0.0070242,0.0085286,0.0074912,0.020965,0.041379,0.013186,0.007782,0.01008,0.0085462,0.0092167,0.011498,0.021093,0.012546,0.017367,0.01438,0.016718,0.026665,0.0080947,0.012475,0.014278,0.008108,0.014623,0.017337,0.031799,0.021942,0.015308,0.014164,0.010074,0.017578,0.016873,0.018248,0.019155,0.015826,0.010127,0.012803,0.01715,0.011921,0.022592,0.021876,0.028069,0.010901,0.01165,0.013174,0.012772,0.013953,0.014261,0.0097453,0.017114,0.0077653,0.013039,0.013336,0.0089252,0.01336,0.011434,0.013782,0.014619,0.0092041,0.012349,0.021426,0.015364,0.010059,0.010558,0.0081466,0.0087842,0.0087696,0.0082211,0.0087856,0.0088331,0.0097357,0.0068364,0.0072009,0.0087931,0.0081794,0.0078079,0.0087158,0.019191,0.010617
0.0065843,0.0065929,0.011492,0.015039,0.011371,0.010937,0.0085585,0.0090398,0.0084817,0.01047,0.0080432,0.0082135,0.009038,0.0070443,0.0097033,0.010619,0.017414,0.015718,0.01107,0.0073057,0.010576,0.0095451,0.010938,0.016984,0.010468,0.030654,0.0056344,0.0087901,0.007214,0.0073425,0.0090352,0.0063193,0.0085313,0.0085493,0.0084913,0.0074717,0.012954,0.010694,0.008732,0.010296,0.031425,0.019073,0.016781,0.019439,0.018479,0.0073327,0.0085561,0.009157,0.0079475,0.0064727,0.015466,0.012747,0.016836,0.010759,0.007917,0.0062451,0.0083176,0.0098682,0.014943,0.017826,0.017581,0.020382,0.012804,0.013041,0.015944,0.011477,0.019652,0.024752,0.015665,0.022018,0.010044,0.018262,0.010147,0.0074228,0.012128,0.0074343,0.010356,0.0088465,0.023063,0.039263,0.013086,0.0067638,0.0096956,0.007349,0.0084661,0.010199,0.019497,0.014018,0.017248,0.019631,0.018012,0.02999,0.0087964,0.011075,0.018503,0.01027,0.014093,0.016211,0.037682,0.021973,0.014906,0.015638,0.0086005,0.015688,0.016318,0.017337,0.016088,0.013679,0.0085279,0.012361,0.016113,0.011281,0.026492,0.025942,0.025531,0.011073,0.012218,0.012448,0.011571,0.014003,0.016686,0.0094472,0.015003,0.0071458,0.014474,0.014419,0.0086432,0.012276,0.01111,0.012501,0.013044,0.0085569,0.011281,0.019613,0.018822,0.0091308,0.0099112,0.0073944,0.0085013,0.0099338,0.0087204,0.0087896,0.0084865,0.0089339,0.0062763,0.0075617,0.0096248,0.0094314,0.0084293,0.0075939,0.020073,0.0099638
0.0065763,0.0062685,0.01177,0.015051,0.010078,0.012055,0.0064018,0.0076393,0.0088847,0.011369,0.0065909,0.007837,0.0089231,0.0067443,0.0071122,0.01041,0.016268,0.010954,0.0072585,0.0064382,0.0098363,0.0088457,0.011659,0.016767,0.013046,0.019507,0.0053756,0.0059111,0.0052515,0.005933,0.0082518,0.0067889,0.0069273,0.0065241,0.0098833,0.0080927,0.0093147,0.010299,0.0087044,0.0074779,0.035947,0.020137,0.018734,0.017817,0.016227,0.0081409,0.0085887,0.0092219,0.0067409,0.0059453,0.013264,0.0090994,0.016435,0.010615,0.0073512,0.0047318,0.0075408,0.0094091,0.011631,0.011657,0.01057,0.014999,0.011862,0.013633,0.012886,0.010813,0.014441,0.021548,0.014178,0.01618,0.0099712,0.013203,0.010889,0.0083827,0.014637,0.0063391,0.0071052,0.0068426,0.018258,0.038336,0.011808,0.0069342,0.010474,0.009058,0.0088646,0.010782,0.017711,0.012975,0.015518,0.010964,0.017672,0.019196,0.0084704,0.0098726,0.012972,0.0060158,0.01383,0.015152,0.026013,0.021471,0.014646,0.012769,0.010229,0.016893,0.016726,0.01546,0.018168,0.014793,0.0094282,0.011168,0.018163,0.011514,0.015031,0.018529,0.040114,0.010979,0.0092648,0.012281,0.012019,0.012067,0.011026,0.009699,0.016871,0.0068864,0.013266,0.01368,0.0081635,0.011956,0.0093221,0.012858,0.012804,0.0089858,0.010803,0.021942,0.015876,0.0090969,0.0095124,0.0069695,0.0073499,0.007123,0.0065207,0.0082677,0.0081515,0.009439,0.0061872,0.0058449,0.0082421,0.0073468,0.0069154,0.0075025,0.017692,0.0099807
0.0067911,0.0064428,0.013024,0.01689,0.010264,0.010515,0.0065049,0.0087414,0.0084968,0.010755,0.0066859,0.007649,0.0081344,0.0062696,0.0068993,0.00986,0.019055,0.012739,0.0073526,0.0077903,0.0096611,0.008263,0.013126,0.02343,0.014078,0.022301,0.006424,0.0063764,0.0063223,0.0058129,0.0083312,0.0069345,0.0068766,0.0068646,0.0096853,0.0093548,0.010136,0.011924,0.0075183,0.0080455,0.034495,0.027371,0.018978,0.018863,0.015349,0.0077811,0.011481,0.011093,0.0073753,0.0055257,0.013017,0.00959,0.01829,0.010236,0.0073413,0.0058688,0.0068561,0.011049,0.013001,0.012902,0.012108,0.01947,0.013066,0.017396,0.012154,0.011983,0.014368,0.023309,0.014268,0.014416,0.0085007,0.011956,0.01057,0.0075089,0.014654,0.0062815,0.0072908,0.0084204,0.020854,0.033719,0.01185,0.0061192,0.010484,0.0093394,0.0084097,0.0093823,0.016295,0.013472,0.016037,0.010811,0.021641,0.020035,0.0091671,0.007483,0.015245,0.0053154,0.014917,0.014263,0.027499,0.024755,0.014413,0.014094,0.01004,0.016016,0.013908,0.013338,0.015298,0.013114,0.0081873,0.010864,0.017866,0.010987,0.01768,0.021274,0.038271,0.011894,0.0087371,0.011861,0.010371,0.011329,0.010952,0.0094364,0.015924,0.0064285,0.014636,0.016031,0.0083077,0.011137,0.0085476,0.01118,0.011611,0.0088278,0.011663,0.022272,0.024732,0.0080937,0.0092492,0.0064336,0.0068441,0.0072616,0.0073802,0.0086501,0.0087,0.0088293,0.0060614,0.006668,0.0087965,0.0078989,0.0067637,0.0069232,0.019586,0.0091494
0.0063111,0.0056026,0.012922,0.014944,0.0091978,0.011018,0.0056283,0.0071755,0.0091387,0.010245,0.0067228,0.0077085,0.0065005,0.0059424,0.00756,0.011445,0.015231,0.0096453,0.0070562,0.0058744,0.0085062,0.0066269,0.010443,0.012884,0.019463,0.016161,0.0069605,0.0070248,0.0043814,0.0053267,0.0077692,0.0065509,0.0061476,0.0057014,0.008391,0.0080909,0.010915,0.013465,0.0094943,0.0062531,0.034549,0.018901,0.015424,0.017284,0.013441,0.011308,0.016361,0.012544,0.0063081,0.0046393,0.016708,0.0061701,0.031954,0.012445,0.0057439,0.0050602,0.0072088,0.010303,0.015294,0.014396,0.012016,0.013619,0.011145,0.013482,0.014971,0.0076089,0.016284,0.017052,0.014258,0.012762,0.011424,0.011471,0.015025,0.0106,0.0089314,0.0049983,0.0054553,0.0068898,0.020113,0.043183,0.012254,0.0059463,0.01157,0.012569,0.012206,0.01036,0.013879,0.013704,0.012637,0.011323,0.037342,0.023214,0.010117,0.0069893,0.0086982,0.0067701,0.018759,0.019631,0.036144,0.029134,0.013268,0.014264,0.0077144,0.016029,0.0062946,0.0068336,0.014805,0.021756,0.0082037,0.011857,0.014009,0.01064,0.01434,0.014717,0.038235,0.011514,0.010129,0.011755,0.0072119,0.0091337,0.011502,0.0081013,0.015487,0.0071687,0.016296,0.015048,0.0068479,0.012058,0.006543,0.0083697,0.010057,0.0078776,0.013394,0.026564,0.015397,0.0072189,0.0089719,0.0079392,0.0063917,0.0067231,0.0064188,0.008587,0.007843,0.0080263,0.004995,0.0052218,0.0073571,0.0065988,0.0073935,0.0089085,0.020401,0.0081056
0.0078946,0.006596,0.01599,0.01743,0.010632,0.013082,0.0062885,0.0096362,0.010766,0.0099003,0.01059,0.013349,0.0072707,0.0076731,0.010125,0.0147,0.022991,0.010901,0.007807,0.006656,0.011361,0.0076181,0.012302,0.01455,0.026449,0.017665,0.010929,0.011055,0.0088532,0.011552,0.0084721,0.0070168,0.0069616,0.0068228,0.0088031,0.01106,0.015917,0.020118,0.011554,0.010101,0.039532,0.023735,0.016214,0.0201,0.015236,0.013095,0.028864,0.01773,0.0074244,0.0049066,0.023928,0.006622,0.042813,0.019019,0.0074415,0.0076784,0.0081509,0.015507,0.024175,0.020296,0.016056,0.018913,0.012645,0.017267,0.017329,0.0091105,0.021111,0.019098,0.017302,0.014775,0.014317,0.014064,0.021785,0.013139,0.0095708,0.0059535,0.0057629,0.0095057,0.024766,0.04502,0.014879,0.0072341,0.014556,0.016757,0.017771,0.011554,0.014562,0.016909,0.012523,0.013715,0.050985,0.029845,0.015854,0.0079851,0.0071411,0.010152,0.023797,0.025408,0.042252,0.03307,0.01326,0.015503,0.0073034,0.01493,0.0059701,0.0052481,0.016408,0.027354,0.010846,0.018197,0.015349,0.011544,0.017551,0.016781,0.039031,0.011927,0.011983,0.012687,0.0093899,0.013029,0.012652,0.0097995,0.017575,0.0086064,0.025748,0.023595,0.0080601,0.013188,0.0072365,0.0085452,0.010965,0.0093605,0.021999,0.036662,0.021769,0.0098807,0.012749,0.010766,0.0091854,0.0093014,0.010763,0.012717,0.01109,0.0097815,0.0065599,0.0081471,0.0084319,0.0073022,0.0094005,0.010794,0.033847,0.010091
0.0037612,0.0033124,0.0090393,0.0099627,0.0059571,0.0069842,0.0031965,0.0043315,0.0057843,0.0074536,0.0038611,0.0041327,0.0039742,0.0036525,0.0045511,0.0062228,0.0058569,0.0048995,0.00371,0.0032394,0.0050092,0.0039265,0.0056255,0.0062887,0.0096383,0.0077286,0.0039823,0.0039868,0.0028157,0.0031536,0.0052373,0.0046971,0.0034958,0.0031173,0.00619,0.0049237,0.006349,0.0074226,0.0055019,0.0028887,0.022699,0.0083814,0.0097248,0.0082476,0.010802,0.0058076,0.0064077,0.0056315,0.0035489,0.0026951,0.0072724,0.0028973,0.011111,0.004942,0.003712,0.003194,0.0042446,0.0046467,0.0063249,0.006387,0.00504,0.0060385,0.0051082,0.0059029,0.0067208,0.0036182,0.0070284,0.0070465,0.007347,0.00541,0.006275,0.0046303,0.0071633,0.0058505,0.0059464,0.0028517,0.0031594,0.0040362,0.0082477,0.017943,0.0060578,0.0035169,0.0064717,0.0065036,0.0064596,0.0061386,0.0097044,0.0061621,0.0081163,0.0058454,0.013767,0.0057074,0.0050079,0.0035318,0.0056784,0.002907,0.01,0.0091728,0.011908,0.010591,0.0073222,0.0079943,0.0049427,0.008828,0.0038784,0.0035012,0.0077692,0.0087071,0.0048416,0.005259,0.0090075,0.0059783,0.0049414,0.0070342,0.017086,0.0070927,0.0062502,0.0078887,0.0037706,0.0046034,0.0061922,0.004604,0.009939,0.004846,0.0076283,0.0072208,0.0049284,0.0094052,0.00375,0.0056827,0.0083497,0.0068143,0.0067561,0.01235,0.0067639,0.0034794,0.0056999,0.0046732,0.0035629,0.0035668,0.0041216,0.0051486,0.0047478,0.0047913,0.0032721,0.0030762,0.0046176,0.004071,0.0041769,0.0059945,0.0081489,0.0045196
0.0036387,0.0032993,0.0093796,0.0097883,0.0064241,0.00717,0.0035457,0.0049174,0.005217,0.0067273,0.004703,0.0050174,0.0044518,0.0042118,0.0049554,0.0065172,0.0068489,0.0045888,0.0034139,0.0032093,0.0058561,0.0042349,0.0054681,0.0068036,0.0098714,0.0090989,0.0043932,0.0042136,0.0047038,0.0045764,0.0049603,0.0043027,0.0034596,0.0034003,0.0059768,0.0048147,0.006292,0.0069217,0.0054276,0.0034967,0.027258,0.0082282,0.01142,0.0087821,0.012158,0.0053745,0.0077438,0.0073112,0.0038196,0.0026911,0.0092357,0.0028243,0.014264,0.0066992,0.0042361,0.0043618,0.0045054,0.0051941,0.008951,0.007535,0.0046782,0.0073552,0.0049589,0.0062411,0.0069151,0.0036437,0.0079765,0.0074766,0.0076129,0.0065511,0.0069211,0.0056073,0.0081868,0.0056548,0.0067869,0.0034351,0.0034152,0.0041867,0.010451,0.020219,0.006763,0.0037507,0.0066664,0.0064796,0.0066217,0.0070559,0.010601,0.006517,0.0079477,0.0060307,0.018237,0.0063352,0.0041888,0.003155,0.0046001,0.0027057,0.01025,0.010436,0.014145,0.010553,0.0063996,0.0064965,0.0042725,0.0082505,0.0039031,0.0031811,0.0076307,0.0076373,0.0050248,0.0067343,0.0097483,0.006049,0.0064473,0.0081643,0.017586,0.006389,0.0058745,0.0071402,0.0047113,0.0071544,0.0060544,0.0040634,0.010194,0.0047249,0.0098197,0.0089273,0.005319,0.0086334,0.0043068,0.0065208,0.0088481,0.0072025,0.0091439,0.017827,0.0079484,0.0042527,0.0070683,0.0049988,0.0043338,0.0041278,0.005553,0.005239,0.0051394,0.0051738,0.0038225,0.0037693,0.0043271,0.0040846,0.0035431,0.0056335,0.012424,0.0049956
0.003145,0.0026269,0.0071518,0.0067193,0.0050621,0.0055996,0.0022521,0.0029163,0.0041046,0.0048105,0.0033689,0.0035685,0.0024338,0.003276,0.0039009,0.0044583,0.0029997,0.0031158,0.0025343,0.0018479,0.0033239,0.0026562,0.0032712,0.0027108,0.0073283,0.0036557,0.003665,0.0031901,0.00263,0.0031553,0.0039477,0.0032624,0.0022546,0.0022034,0.0039796,0.0034873,0.0054808,0.0065591,0.0053992,0.002281,0.0096036,0.0051422,0.0039696,0.0037917,0.0052736,0.0043746,0.0048293,0.0039112,0.002431,0.0016745,0.0044043,0.0015381,0.0067547,0.0035086,0.0029992,0.0029541,0.0036182,0.002978,0.0038568,0.0039367,0.0036176,0.0026985,0.0028676,0.002993,0.0051629,0.0020513,0.0044378,0.0032845,0.004973,0.0024025,0.0049311,0.0030491,0.0053736,0.0046307,0.002313,0.0020523,0.0022459,0.0028606,0.0029944,0.0046604,0.0048474,0.0029327,0.0054443,0.0055926,0.0065579,0.0054514,0.0057428,0.00336,0.0041205,0.0036829,0.0076633,0.0023345,0.0038259,0.0027432,0.0016269,0.0024458,0.0078833,0.0068538,0.0079834,0.0069251,0.0041461,0.0061381,0.0031814,0.0065712,0.001353,0.00093107,0.0054532,0.0074264,0.0038621,0.0046876,0.0052687,0.0046024,0.0026456,0.003365,0.0053877,0.0051388,0.0052405,0.0063824,0.0030407,0.003042,0.0045355,0.0035853,0.0074098,0.0040126,0.0051979,0.0046202,0.0033296,0.0086815,0.0024994,0.004028,0.0071338,0.0058288,0.0053808,0.0033099,0.0046173,0.0031851,0.0045499,0.0041898,0.0028936,0.0029059,0.0036991,0.0040445,0.0039703,0.003535,0.0028001,0.0023407,0.002751,0.0025297,0.0033358,0.0062,0.0044262,0.0030728
